-1.96147,-0.824566,-0.320625,0.477097,-0.801152,-0.482214,1.75908,-1.38515,-0.0121694,-0.509888,1.90248,-1.36207,-0.585783,-0.471393,-0.0199463,-0.717359,2.57461,5.49444,-3.01909,-0.350463
-2.04857,-1.33205,-2.67816,0.0595111,-0.385169,0.410905,0.573155,-4.80543,1.859,-0.0470538,1.02991,-0.188146,-0.177723,1.29018,0.350004,0.528813,0.284909,5.03731,-1.78637,-0.727288
0.354744,-1.47173,-0.426965,0.152237,0.664619,0.129329,-0.1879,-8.70253,1.34913,-0.287111,1.93916,0.974598,-0.718619,3.40819,1.71704,-0.372313,1.17195,1.41398,-0.406389,-1.03115
-0.960237,1.57766,-1.62902,-1.05943,-0.141875,-2.3452,1.4863,-4.00163,-0.764342,-1.1109,-1.10476,-0.1942,0.613524,10.8568,0.0096671,-1.35075,2.29985,-0.952944,-2.53612,-1.11015
-4.34372,-1.44306,-0.644774,-1.15533,-1.21747,-2.4631,2.50629,-0.105392,-0.954535,-0.494887,1.37653,0.580464,-2.93774,10.2161,-1.74463,-2.71552,1.81613,-1.21191,3.09056,-1.44618
-1.52128,-3.23146,-0.420038,-1.57879,-1.4639,-4.04709,2.45604,1.0516,0.711141,-0.73594,1.01,-0.293302,-2.3279,2.62905,-1.35593,0.944375,4.38823,-0.946631,7.47407,-4.34448
-2.17843,0.0539398,-0.481018,-0.148866,-0.664701,-0.406384,-0.869845,-0.740738,-1.91046,-1.60528,2.7831,-0.72297,-3.7446,-1.16083,0.294475,-2.0755,0.0449815,-0.0806513,12.0504,1.29808
-3.0385,-1.60247,-3.20032,-0.990633,-0.0688968,-1.14199,0.0175774,0.931184,2.14449,1.38492,2.44002,-0.087362,-4.58008,1.37855,-1.39314,-1.15029,1.47672,-1.1874,4.97823,7.31009
-0.488397,-1.67795,0.224302,-0.176731,-1.17688,1.27975,-2.12876,0.972102,3.91453,-0.222882,0.188447,1.01463,-2.79246,-1.5102,-2.7757,-2.09576,1.85177,-1.91453,0.957545,8.79831
-0.0412473,-1.19046,-2.60959,-0.285243,1.16967,8.21727,-0.118277,2.33197,0.605597,-1.44128,-0.913357,-0.286845,-1.45251,-0.259056,-3.50343,-2.41587,0.898854,-1.74963,-1.13826,5.52905
-0.987444,-2.78788,0.386119,-0.197167,0.0918518,12.7003,-1.32904,-0.657406,-0.0710845,0.610825,0.661773,-0.788996,-0.547634,-1.78347,0.482995,-0.0458159,2.23049,-1.19674,-0.695189,0.00479074
-1.91444,-2.87144,6.0951,-0.505484,-0.3394,6.57778,-0.237652,1.67823,1.01123,-2.42923,-0.220637,-1.36537,-1.40297,0.503993,-1.36496,0.0773566,0.680882,-0.937161,-0.567899,-2.9103
-2.3084,0.671349,9.42129,-0.147502,-0.138415,3.3544,-0.0757439,-1.05245,0.674007,-2.44302,0.801294,-1.17921,-3.9646,0.524012,-0.836893,-0.435709,-0.852713,-0.365249,-1.19786,-0.958131
-0.230908,5.06715,5.61116,-0.181017,-1.79982,0.406576,-1.02908,1.46059,0.687403,-2.37435,0.561705,-0.0272294,-4.12753,-1.16107,-2.95874,-0.73124,3.93545,-0.508289,-1.80143,0.0781313
0.879334,11.3447,3.6893,-0.117341,-1.92563,0.438482,0.0945353,-0.207828,0.985042,-3.16402,0.872444,0.257017,-3.48994,-0.661771,-2.09828,-1.51183,1.09809,0.285502,-1.7975,-1.37334
-2.44551,9.67392,-1.52658,-0.996011,-0.203152,-0.863674,0.756204,-0.471274,0.728639,1.84576,0.0389776,1.2371,0.0981335,-2.54705,-0.635742,-1.21505,2.04232,-0.724438,-0.454212,-0.911333
-0.785348,4.72498,-2.14941,-0.62203,-2.27441,0.376625,-0.951193,1.02228,1.3708,-0.00230633,-1.4693,3.96081,-1.7207,-2.93566,-1.85385,0.84855,0.716163,0.0848378,-0.834655,-0.133074
-1.79845,-0.159512,0.0547536,0.0594565,0.0921115,-1.03897,2.738,1.21386,0.546249,-1.46588,-0.527766,6.02907,1.20541,-2.27962,0.396728,-2.75245,0.881804,-1.08332,-1.6441,-1.34503
-0.456546,-0.973565,-0.258736,0.000722788,0.110384,0.0988017,1.6109,1.17839,0.864835,-3.96824,1.66432,4.24884,-3.26339,-1.60192,5.48577,-1.88942,-1.28079,-1.66802,-1.03389,-4.99769
-0.708003,0.227938,0.486335,-0.120823,0.223762,-0.734355,1.68283,2.4049,0.0300635,-2.50431,-1.11515,1.54175,-3.5364,-3.15571,10.6564,-1.10381,0.0589274,-0.777295,-0.427088,2.29343
-0.677658,0.798278,0.329869,-0.055828,-0.899155,-1.66449,-0.0504456,-1.28281,-0.175333,1.25473,-5.3578,0.419762,0.840535,-0.340693,9.46744,1.46913,0.965447,-1.13898,-0.290109,0.728149
-0.307288,-0.486079,0.582895,0.388146,-0.433098,-0.529646,-0.722858,0.433536,1.45475,3.71864,-13.7439,-0.000396368,1.55702,0.319755,2.73156,0.0934565,1.14315,0.0850576,-0.118764,-0.208803
0.83369,-0.319719,-3.12394,-0.118473,1.25265,-0.473928,0.158713,1.50431,0.929676,8.32054,-6.16244,-0.00643067,-0.671819,-3.06931,3.07587,-2.1103,0.462527,-0.351441,0.503674,-1.67416
1.84,-1.50301,-0.629552,-0.648556,-2.02821,-0.000777323,0.109521,-0.220697,-0.496864,9.40895,-1.8487,-1.72199,-1.51649,-0.688652,-3.13818,-0.24554,2.56461,0.808597,-0.556786,-1.96325
7.27165,-2.61186,0.00358185,-0.567858,-1.34723,-1.88964,-1.62996,1.90278,0.426501,6.40718,-1.76342,-1.46262,-0.193542,-2.11782,-2.66071,-1.84263,4.06738,0.764874,-0.482994,-2.78081
13.962,-0.515407,1.01775,-0.447974,-1.12778,-1.63993,1.53109,-1.87952,-4.39282,0.964784,2.04555,0.282209,-0.600518,0.432003,0.546602,-1.45282,0.112479,-0.926974,-0.712234,0.925862
2.12391,0.543624,0.162244,0.311771,-0.000665456,2.41342,1.59907,0.329691,-13.986,1.26417,0.792001,0.075552,1.41826,0.856,-0.669653,2.39737,1.12629,0.294683,-1.04143,1.15388
2.91629,-1.68447,0.930578,-0.0830365,-0.798895,-2.70272,2.33346,0.472447,-6.60281,-0.200528,0.791912,-0.498299,0.980289,0.338362,0.256063,7.72127,-1.4567,-0.356584,-1.53228,1.34471
0.233827,-0.516389,-1.94412,-0.230338,-1.38518,0.627837,3.06166,0.0618538,-1.0131,-0.134608,-0.0705547,0.00594107,0.117089,-1.32272,-3.92959,11.807,-2.33819,0.302137,-1.54048,1.49984
-1.54268,-1.42866,-1.38022,0.153744,-0.577925,-2.64694,4.84313,0.861014,2.20033,-0.116235,1.40031,-1.14238,0.840568,0.340676,-0.77025,7.72639,-6.7827,-0.242559,0.907793,0.430004
2.51062,-0.845902,-0.0973895,-0.676121,2.71119,0.904788,2.1839,0.424979,5.75356,1.49222,-0.94673,-0.449128,1.78929,-0.242455,0.0319394,1.70216,-12.5133,0.405496,1.73702,1.37415
-1.41075,-1.80109,-0.0343528,-0.683959,7.02477,0.737453,2.33892,2.43798,0.313301,-0.817085,-2.97847,-0.230798,1.58043,1.92905,-0.0892615,-0.695094,-5.15093,-0.211779,-1.25548,0.656701
-2.56019,-0.108885,0.479635,-0.812789,8.83027,-0.520264,-0.351997,1.36608,0.72246,0.56963,0.983077,-0.372187,4.42507,0.00251671,-4.07251,-1.90409,-2.41235,-0.124312,-1.86895,-1.75427
-3.10412,0.535656,4.50834,-1.74945,3.37108,-3.94543,-6.88535,1.90623,-0.82654,0.375806,2.79565,-1.47175,4.27967,0.407044,-0.126491,1.46983,-1.35402,-0.519192,0.84887,-0.346149
-2.34527,-0.526667,2.5685,-0.303176,0.0333058,-2.59741,-4.94511,-0.555986,-0.500425,-2.12056,1.60961,0.695395,8.89814,-2.09736,-0.947426,-0.427918,1.59769,-0.777088,1.06503,-0.412368
-0.129749,-0.274899,-0.770344,0.697181,-1.15903,-2.84043,-10.3609,0.71502,0.913459,-1.0448,1.17621,-0.99335,7.24912,-0.378467,0.525842,-0.620094,1.28665,-0.774584,0.0877335,0.203453
0.440968,-0.18156,-2.98184,2.24225,-3.58855,0.492135,-5.58762,-0.224496,0.799456,-0.309165,1.53994,-0.411528,5.01707,-1.01239,-0.0972513,0.994044,2.29573,-0.518444,-0.16959,-0.598836
-0.793227,-1.00925,-1.79525,4.25394,-1.36691,0.652376,-1.39264,1.09374,-0.124636,-0.143886,2.89391,-0.730781,2.76649,1.76255,0.128307,-2.04133,0.518625,-0.163875,-2.27693,-1.80252
-0.222534,-0.516426,-1.23811,3.76194,-1.16721,-1.58879,-0.072263,0.00859339,1.1632,-1.23037,1.58826,-0.662444,0.5455,-1.15443,-0.554769,-0.764897,0.326522,1.95782,-0.721954,0.675099
-1.4809,-1.70915,-3.94073,1.21617,-0.226701,-0.76656,0.720871,0.205792,1.155,-2.24114,3.76748,-0.928211,-0.418978,-2.9458,1.63185,-0.777449,2.67938,5.54802,-1.75545,0.485993
