-1.35371,-1.03993,-0.354885,-1.63815,-0.964822
-1.16285,-0.947432,-0.329569,-1.47766,-0.900792
-1.42437,-1.17785,-0.347665,-1.57536,-1.08857
-1.50255,-1.0431,-0.357077,-1.67222,-0.972475
-1.19568,-1.08376,-0.367973,-1.76007,-0.976411
-1.18843,-0.879986,-0.302925,-1.38608,-0.80487
-1.12994,-0.997795,-0.325199,-1.45453,-0.930379
-0.620434,-0.502897,-0.254143,-1.08672,-0.603387
-1.15703,-0.887138,-0.291847,-1.47531,-0.803863
-1.05124,-0.783208,-0.301487,-1.43036,-0.709249
