-0.106941,1.38388,0.899347,-1.78532,0.0383885,
0.997906,-1.33462,-0.404447,0.684585,-0.0275266,
0.30831,0.164581,0.788577,-1.16124,-0.67765,
0.12862,-1.11716,-1.06826,2.00866,0.0120933,
-0.0238836,-0.280415,-1.07828,2.05469,0.295821,
-0.586391,-0.114982,-0.886686,0.05905,0.693563,
0.0848627,0.747759,1.35478,-2.20386,-0.110096,
-1.24329,0.877341,0.00113704,-0.523767,0.215639,
-0.94535,0.061413,-0.482693,-0.275717,0.632116,
1.56977,-0.529669,-0.0325154,0.207036,-0.3824,
